id_document,_id,docs
889,638542294812094465,@HollyLmatthew Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
890,638542460789129217,"RT @ppaolantonio: School starts tomorrow. Tonight on @WISN12News at 10pm, the new signs helping kids at the crosswalk."
891,638542433010106369,"UMNO, National Day and ghost of Rashid Maidin -  via @Shareaholic"
892,638542465054539776,#PredictiveAnalytics is straightforward to understand &amp; can deliver a lot of value
893,638542377976729600,@sabinadlg Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
894,638542874108391424,RT @aap_multimedia: Pix: Tony Abbott Press Conference
895,638542361480593412,@SteeleKathleenM Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
896,638542455604797440,September?? Looks more like July! You probably want to water the yard too. Full weather report at 11pm. See you soon!
897,638542462210936832,@Suieet Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
898,638542354350129152,I was unaware of the extent to which @ChelseaClinton is a badass.
899,638542441579048961,"GE2015: Daily update (Sept 1): [View the story ""GE2015: Daily update (Sept 1)"" on..."
900,638542411690549248,@LucieGuasco Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
901,638542445559578625,@lynzmywife Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
902,638542878512316417,"RT @brihonyspeed: PM Abbott - ""I'm just not going to get drawn into any insider gossip at all today"""
903,638542394863058947,@erlashh Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
904,638542344640462849,@meiyeng Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
905,638542428396498947,@SleazyHimeros Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
906,638543199720599552,"SDP Chee Soon Juan seen at Assumption Pathway, nomination centre for Holland-Bt Timah #GE2015"
907,638542971449835520,"After unplanned overnight in #Dubai thanks to flight delays, struck by how thriving it seems compared to last time I was here (years ago)."
908,638543023517868032,"RT @Variety: Watch the first trailer for Will Smith's upcoming movie about NFL head injuries, #Concussion"
909,638543375025762304,Get cozy! #BigBlueLive is coming to you live from Monterey Bay in 15 minutes.
910,638543370999173120,Indeed.
911,638543334231769088,#Apple joins forces with Cisco to make #iOS easier to use on enterprise networks
912,638543227918749696,"TRAFFIC UPDATE: As of  10:45 AM, along Chino Roces Ave. from A. Arnaiz Ave. to Gil Puyat Ave. (M), Opposite Direction (MH). #MakatiTraffic"
913,638543436543602689,"Just this week, probably."
914,638543283078213637,Corporal Alan Jones from #PrinceGeorgesCounty Police sure has double dutch skills! Well done sir!  @PGPDNews @fox5newsdc @Fox5Shawn
915,638543457422716928,Red Line: Single tracking btwn Union Station &amp; Rhode Island Ave due to scheduled track work. Expect delays through tonight's closing.
916,638543523055276032,"Flash Flood Warning (red polygon) now in effect until 10:45 pm near the I-17/I-10 jct, west of Downtown Phx #abc15wx"
917,638543655880556544,"Atlanta-area police officer shot, circumstances unclear  #KATV7"
918,638543467115843584,Taking action on Dr. Mahathir will worsen political situation - Idris Haron
919,638543553182978048,"When it comes to Africa, Taylor Swift’s new video is as dated as the era it portrays"
920,638543582345822209,"#icymi: @carriesimonelli vows ""This school year, my kids and I will eat better"" --"
921,638543513664159746,RT @12News: PLEASE be careful out there! Very strong winds and rain right now:
922,638543819152080896,"Abbott: ""You will, I'm sure, not be surprised if from time to time I mention our opponents.""From time to time."
923,638543755193126912,Mainland #China's official #PMI falls to three-year low
924,638544180772405249,You make me so happy!!!!!
925,638543705553637376,Emmy Rossum and #MrRobot Creator Sam Esmail are engaged!
926,638543830136979456,"Whether the forecast is rain or shine, get the latest info in our new &amp; improved weather blog:"
927,638543755897794560,RT @JeremyGlobalTV: Tonight's #moon with a dark orange shade caused by heavy smoke from wildfires in the western US. cc: @AnthonyFarnell ht…
928,638543739133296640,UPDATE: Georgia police officer shot after police respond to wrong house (img via @11Alive)
929,638543816279085056,"Activists plan to protest at courthouse, elsewhere as hearings begin Wednesday in the #FreddieGray case."
930,638544246815989761,"HRC Jan 2010: ""Cheryl has emailed dozens of memos about Haiti ... Can you please print them and organize them in chrono order for me"""
931,638544323466756096,Downtown Phoenix right now. Getting pounded by monsoon storm. #fox10phoenix
932,638544329791770624,Beirut: Where security and schooling are all part of the day's work:
933,638544278017413120,"Cool Monday night, another sunny day to come"
934,638544334824955912,Asian shares slip as downbeat China PMIs revive growth fears
935,638544448402489344,PAP team for #HollandBT and #BtPanjang arrive at nomination centre
936,638544480514273280,RT @ETuckerNews: Tracking storms. @WxRobb has overnight forecast on @WISH_TV. Track online at
937,638544375841091584,"RT @azcentral: ALERT: @NWSPhoenix: Flash flooding expected to begin shortly west of downtown Phoenix along I-10, I-17. #azwx"
938,638544443537235968,"RT @FoxNews: DEVELOPING: Atlanta-area police officer shot &amp; taken to hospital, circumstances are unclear."
939,638544443331772420,More on Rowan County clerk ruling
940,638544537279791104,RT @MilanV: What #India's latest GDP growth numbers reveal  via @livemint
941,638544445512765444,"RT @NRLFootyShow: Man of the moment, @robbiefarah, joins the #NRLFootyShow on THURSDAY!"
942,638544938842501120,RT @Stacey12News: Electric sky - right before I got drenched in downtown Phoenix #12News #monsoon
943,638544885948227584,.@KanyeWest’s ‘Yeezy Season 2′ Might Be Revealed Before You Can Even Get Your Hands On ‘Season 1′
944,638544956429365249,PSA: Liam Hemsworth Is On Instagram And His First Post Is Adorable  via @BuzzFeedOz
945,638544944949555200,Boko Haram kills nearly 80 in Borno state -
946,638545123077296128,"RT @JayBerschback: Fog may impact the Tuesday morning drive, muggy overnight, lows in the 60s.  Hazy &amp; humid tomorrow, slight chance of a P…"
947,638545203851210752,"Gold prices up B50 to B19,300"
948,638545115989024772,"NEMA Proposes Rehabilitation, Reconstruction, Resettlement Of IDPs..."
949,638545168417857536,"RT @singapolitics: #PAP activist: ""Anyone below 40, stand in front. We want a good photo... be gung-ho and roar"" #KongHwaSch #GE2015"
950,638545162755526656,Here are the latest weather conditions around #KC #mowx #kswx #kcwx   ^fox4wx
951,638545158800191488,Here are the latest weather conditions around #KC #mowx #kswx #kcwx #fox4kc
952,638545348164628480,"Help Your School Win $1,000 In Tyson® Project A+™ Labels  #WMTProjectAPlus"
953,638545321069555712,Satellite images confirm destruction of famed temple in Syria’s Palmyra: UN  via @paknews
954,638545466897117184,"Saskatchewan Roughriders fire head coach, GM after 0-9 start"
955,638545438744936448,Human remains found near Santa Clarita ravine
956,638545437872517120,Vote for New Zealand’s new flag!  via @BuzzFeedOz
957,638545395174477824,An all-new season of @FallonTonight starts tonight right after Channel 11 News at 11!
958,638545456683859971,@marsiling PAP team for new GRC Yew Tee-Marsiling waving to supporters
959,638545575491829760,"For Serena Williams, an easy opener as opponent quits"
960,638545521343373312,RT @freepsports: The Michigan football preview:
961,638545534278610946,RT @jingyngtoday: PM Lee at RI. #GE2015
962,638545533720653825,"So amazing to revisit PARIS, TEXAS tonight @IFCCenter before moderating the Q&amp;A with Wim. The American landscape knows no greater tribute."
963,638545903607918592,Anthony Martial arrives to complete Manchester United transfer from Monaco - Daily Mail
964,638545563730866176,The new Apple TV will reportedly cost between $149 and $199
965,638545488753631232,Positive run persists as stocks start week bullish -
966,638546066795819008,"A look at your labor day weekend forecast, will your last weekend of summer be rainy or dry?"
967,638545993320034304,"David Ortiz launched another home run, and the Red Sox beat the Yankees 4-3."
968,638545927238651904,"For anyone interested in what ""intersectionality"" means, here's the Wiki page (a good primer)"
969,638546087997865984,The forecast stays steamy for the start of September. Details NEXT at 11 on #CBS3
970,638546051142696960,Walked out of an elevator and bumped into one of the heroes from the Paris attack - Anthony Sadler. Only in New York.
971,638546096659152896,"Boston hangs on to claim the 1st game! FINAL: #RedSox 4, Yankees 3."
972,638546082188824576,(today) GE2015: Daily update (Sept 1)
973,638546050085744642,18-year-old in Georgia dies after police tasing incident
974,638546035510497280,"How I did on Twitter this month: 146 New Followers, 1.35K Mentions, 677K Mention Reach. How'd your month go? via"
975,638546321910165504,Tune in at 10! Streaming live online:  and on the KSLA News 12 mobile apps right now!
976,638546126858227712,"#VIS_PRSD@ 10:56 AM 01 Sep 2015Expect light to moderate rains over #Cebu(Cebu City, Lapu-Lapu City, Cordova)..."
977,638546309495025664,"Severe Thunderstorm Warning including Phoenix AZ, Paradise Valley AZ until 8:15 PM MST"
978,638546206399033344,Live Chat: Got a #nzflag question? @johnkeypmjoins us to answer your questions at 3.45pm
979,638546326255370240,Got fantasy football questions send them to @KristianGaric &amp; @TBob53 as we'll have our Double Coverage Fantasy Football recap next hour
980,638546359784620033,RT @BaldingsWorld: Despite all evidence to the contrary (read my work) insist it is services and Beijing (tiny fraction of country)
981,638546516798517249,"There may be life on Pluto, says Brian Cox."
982,638546508372045824,"Twitter works just fine – but for investors, anything except total market domination is a disaster"
983,638546490219036672,Refugees welcome
984,638546444870246401,RT @MikeMasco: My #September forecast is out! ABOVE average temps next month featuring 8 --90° day's. #notveryfalllike @FOX29philly
985,638546414830788608,RT @TheHinduSports: #SerenaWilliams into U.S. Open second round -  #USOpen2015
986,638547153950916608,"'Buhari is President for the North"" - Fayose -"
987,638547140206161921,"A check of radar for our region. For the latest in breaking weather information, follow @Wx1sCLT"
988,638546682427260929,The pace is absolutely killing and you deserve it. from @SlaughterAM to Huma Abedin
989,638547160078925824,@paulguerrieria Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
990,638546621958094848,"Still the centre of attention: Chiam See Tong, who has said that he will not contest #GE2015"
991,638546591192772609,"Border police fighter was injured during IDF operation against wanted Islamic Jihad suspects in Jenin, W. Bank. unoconfirmed 6 Pales killed"
992,638546731081187329,Chiam See Tong is not contesting #GE2015 but still gets the cheers #KongHwaSch
993,638547160141795328,@mabeline12 Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
994,638547156815716352,@jp_ontour Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
995,638546743844544512,Yeh this Australian company is going gang busters in #China!
996,638547162796830721,@rsalmonuk Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
997,638547412617961473,@TannRz Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
998,638547397723967488,@tuesdays314 Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
999,638547169147006976,@hannahteri_ Thanks for helping us save #EndangeredEmoji. Here's your optional donation:
